Epoch,Train Loss,Train CE Source Loss,Train CE Target Loss,Train Source Acc,Train Target Acc,Val CE Source Loss,Val CE Target Loss,Val Source Acc,Val Target Acc,Train Time (sec),Val Time (sec),Epoch Time (sec)
81,0.027897157391064614,0.019491179406359527,0.29368535491894904,0.995630231413097,0.9580871491875923,0.6012922121867915,0.391232152767672,0.9005660841742554,0.9389613586020182,105.07919979095459,12.817136764526367,117.89822793006897
82,0.027130757512961266,0.017513703107262964,0.32364466383459173,0.9964918759231906,0.9551329394387001,0.6018731965881218,0.45058363994137424,0.9015505783903519,0.9360078759537288,103.93580722808838,11.222046375274658,115.15941500663757
83,0.02752847191263201,0.018459004803544853,0.3310720049946375,0.9959379615952733,0.9543328409650419,0.646421893107137,0.4090366705778987,0.895397489539749,0.9246861924686193,105.17606782913208,13.055494785308838,118.23321652412415
84,0.020903184384489105,0.012706174922268791,0.33213601037007007,0.996861152141802,0.9532865583456426,0.6614331797392474,0.48558179292999304,0.9017967019443761,0.930347034211174,105.12971353530884,11.94490122795105,117.07629704475403
85,0.02437610376237858,0.015760814280174434,0.3294246096788567,0.99636878385032,0.9546405711472181,0.6808601238265352,0.42087934384823444,0.8968742308638937,0.9367462466158011,104.77904891967773,12.238945007324219,117.01994109153748
86,0.02576553355489735,0.017032284719779158,0.34419186979773897,0.9966149679960611,0.952178729689808,0.6341229855093703,0.5464825486815199,0.9015505783903519,0.9214865862663056,104.76065969467163,12.652376174926758,117.41469883918762
87,0.022402318514378423,0.013913384937904344,0.3253759603535792,0.9966765140324964,0.9561792220580995,0.6318581546573122,0.4361762752334252,0.8981048486340143,0.9328082697514152,104.66440892219543,11.748474836349487,116.41444516181946
88,0.0263841406959015,0.017278461804194352,0.33612956632342983,0.99636878385032,0.9526095519448547,0.6657085028036223,0.39724838943088875,0.8981048486340143,0.9387152350479941,106.23048639297485,11.846343278884888,118.07878494262695
89,0.024321382835962278,0.015320945175120204,0.34337123950089526,0.996861152141802,0.9524864598719842,0.6822989643492958,0.5525241763081833,0.8944129953236525,0.9128722618754614,104.2538435459137,11.153132677078247,115.40841746330261
90,0.020292520655707948,0.012222073863977855,0.3171320673383695,0.9975381585425899,0.956794682422452,0.6907863312575314,0.4290585027452455,0.8963819837558454,0.9389613586020182,103.42552852630615,10.87206768989563,114.29904842376709
91,0.02231483124169016,0.014639053219207804,0.3004515880913655,0.9969226981782373,0.9589487936976858,0.6406759938870177,0.5130773411305916,0.9027811961604726,0.9269013044548363,105.0856728553772,12.689603328704834,117.77689361572266
92,0.020196035357260025,0.012238903613381613,0.3421976540528503,0.9975381585425899,0.9551944854751354,0.6402044344235899,0.38677533755389276,0.895643613093773,0.9404380999261629,103.86441683769226,12.426033020019531,116.29207515716553
93,0.028114641671757257,0.019494561073735976,0.334666185274916,0.9958148695224027,0.9535942885278188,0.6374850992224295,0.5149090733546915,0.9003199606202313,0.9244400689145952,105.28678965568542,12.325423002243042,117.61375737190247
94,0.021182376794791714,0.013187173316717204,0.3277369408655255,0.9967996061053668,0.9560561299852289,0.6227455541854594,0.4797705639040942,0.9052424317007137,0.9278857986709328,108.6462836265564,12.13597297668457,120.7840085029602
95,0.019138680119388417,0.01145770601445721,0.34030492370664467,0.9977227966518957,0.9560561299852289,0.6470315554918487,0.47573735497097885,0.8990893428501108,0.9335466404134876,107.86157417297363,13.280359506607056,121.1435534954071
96,0.01994164861614414,0.012860877415749846,0.3218336125693281,0.9970457902511078,0.9573485967503693,0.7041752453258024,0.36948625467774493,0.8993354664041349,0.9473295594388383,108.4920961856842,12.71300220489502,121.20697355270386
97,0.01940007160114173,0.011667580492067706,0.3433260286822645,0.9975381585425899,0.952424913835549,0.6341742029348941,0.4412590616513085,0.9008122077282796,0.9377307408318976,104.56856489181519,13.94773268699646,118.51813077926636
98,0.02470317922873264,0.017018410488747606,0.3315458194978784,0.99636878385032,0.9541482028557361,0.6894058498439092,0.436011906072347,0.8951513659857249,0.9374846172778735,106.51303267478943,12.888187170028687,119.40288972854614
99,0.023235647634665905,0.015197505521579315,0.35146932829683164,0.9967380600689315,0.95267109798129,0.5791975391096679,0.4822429046181514,0.9045040610386414,0.924193945360571,106.19901609420776,12.042367696762085,118.24286460876465
100,0.02108577028953698,0.01348396396325307,0.3142607543085679,0.9971073362875431,0.9585179714426391,0.6837051428731603,0.4574301141788007,0.8990893428501108,0.9328082697514152,105.55898380279541,12.814269542694092,118.37464880943298
