Epoch,Train Loss,Train CE Source Loss,Train CE Target Loss,Train Source Acc,Train Target Acc,Val CE Source Loss,Val CE Target Loss,Val Source Acc,Val Target Acc,Train Time (sec),Val Time (sec),Epoch Time (sec)
1,0.6318568226036211,0.6318568226036211,1.082512269931025,0.7754800590841949,0.6287543082225505,0.49817047139972176,1.1306788219684982,0.8336204774796948,0.6389367462466158,291.3500895500183,34.36986708641052,325.7230679988861
2,0.4343014285078429,0.4343014285078429,1.1296072184658004,0.8460118168389956,0.6659281142294436,0.5080350955630534,1.0267080829086603,0.8136844696037411,0.6785626384444992,88.45605325698853,9.961740493774414,98.41925883293152
3,0.3575701341436509,0.3575701341436509,1.2073600664918263,0.8721688823239784,0.6784219596258001,0.3656142940082311,1.2802736012770746,0.8670932808269751,0.6785626384444992,90.44594883918762,10.028410196304321,100.47603869438171
4,0.30642601606999637,0.30642601606999637,1.2029356838505236,0.8910635155096012,0.6918389955686853,0.3497484825292949,1.736248456577993,0.883337435392567,0.6593650012306178,86.64556670188904,10.12434697151184,96.77164578437805
5,0.26492610168773983,0.26492610168773983,1.3736473391174624,0.9026341703594288,0.6951009354997538,0.36935487777588843,1.266814525714802,0.8796455820822052,0.7024366231848388,91.37166547775269,8.316526889801025,99.6902768611908
6,0.240588417873777,0.240588417873777,1.4508980779387222,0.9148818316100443,0.6946085672082718,0.3373410052159371,1.832953405532818,0.8796455820822052,0.6726556731479203,88.69544959068298,10.874348163604736,99.5714967250824
7,0.19860995780990254,0.19860995780990254,1.4514958376018123,0.9295297882816347,0.6981782373215165,0.32397858170256544,1.486840373243923,0.8931823775535319,0.6928378045778981,91.12170433998108,10.376716136932373,101.4999828338623
8,0.17783509416790916,0.17783509416790916,1.7014037906859438,0.9374692269817824,0.6914697193500738,0.3453762838472558,1.1728256554137655,0.8944129953236525,0.7487078513413734,89.99801564216614,9.933625221252441,99.9333131313324
9,0.1432341045673876,0.1432341045673876,1.7784390285765226,0.9489167897587395,0.6987321516494338,0.3511757750303441,1.6570387488071068,0.8941668717696284,0.6943145459020428,88.7572169303894,9.19023871421814,97.94912934303284
10,0.12182153075207107,0.12182153075207107,1.9784352697802552,0.957040866568193,0.6933776464795667,0.4086692327940197,2.1095053888793185,0.8885060300270736,0.6623184838789072,87.53817820549011,10.23568081855774,97.77746558189392
11,0.1085532111217094,0.1085532111217094,2.208901925547143,0.9631339241752831,0.6862383062530774,0.4618366890548633,1.990158990190559,0.8882599064730494,0.688653704159488,91.30266761779785,10.423401832580566,101.72770595550537
12,0.09646219403814509,0.09646219403814509,2.2716344319089536,0.967011324470704,0.6852535696701132,0.4105861744005164,2.662005784269216,0.895643613093773,0.6677332020674378,90.83379864692688,10.454517126083374,101.29000878334045
13,0.07871381149596086,0.07871381149596086,2.4957303167387277,0.9726735598227474,0.6844534711964549,0.42871964148720465,2.2768331500599603,0.8966281073098695,0.6884075806054639,90.17351150512695,10.514557838439941,100.68971276283264
14,0.06937876100326805,0.06937876100326805,2.8581768277828945,0.974766125061546,0.6845150172328902,0.5340025719973127,3.4317367937128855,0.8968742308638937,0.6765936500123062,90.93129587173462,9.989704370498657,100.92339372634888
15,0.06636956439449593,0.06636956439449593,3.0301941167774133,0.9778434268833087,0.6750369276218612,0.5853060723348642,2.9743131845125914,0.8894905242431701,0.6724095495938961,91.9822359085083,9.56181001663208,101.54559922218323
16,0.06522896833722867,0.06522896833722867,3.216101433595726,0.9785204332840965,0.6658665681930084,0.5174201028176255,3.314752008654993,0.8993354664041349,0.6714250553777996,90.88199377059937,10.538110494613647,101.42160558700562
17,0.06147020583060272,0.06147020583060272,2.991408033948529,0.9803052683407188,0.6811915312653866,0.5713404641050498,2.6037472520237217,0.8951513659857249,0.6874230863893674,92.0117130279541,9.892300128936768,101.9060287475586
18,0.05187537342236354,0.05187537342236354,3.465130762182862,0.9828902018709995,0.6702363367799113,0.5783316968565881,2.7982970114385672,0.8946591188776766,0.6943145459020428,90.8384575843811,9.832843542098999,100.67304348945618
19,0.050132493466164746,0.050132493466164746,3.3759244734990896,0.9836287543082225,0.6701747907434761,0.5642335345973647,3.8812185469854357,0.9045040610386414,0.6480433177455083,87.81434774398804,9.002737998962402,96.81861114501953
20,0.046335345138438004,0.046335345138438004,3.404789359976892,0.9862136878385032,0.6713441654357459,0.5861375789879403,3.490945739990204,0.9005660841742554,0.6588727541225695,90.89286041259766,10.178013563156128,101.0727915763855
21,0.04015577560927539,0.04015577560927539,3.2802458280181135,0.9859675036927622,0.6827917282127031,0.7699166244469398,2.4021120881787845,0.8821068176224465,0.6975141521043564,93.4400417804718,9.732643842697144,103.17425560951233
22,0.04898402533632477,0.04898402533632477,3.1795561507909182,0.9846134908911867,0.6912235352043329,0.5855437142491605,4.04327042578712,0.8993354664041349,0.6763475264582821,92.62394762039185,10.682779788970947,103.30831003189087
23,0.03137566182186871,0.03137566182186871,4.119375518130176,0.990029542097489,0.6846381093057607,0.8005612395958686,4.017868241623003,0.8872754122569529,0.6761014029042579,92.70283770561218,10.420287370681763,103.12509536743164
24,0.04238905022204244,0.04238905022204244,4.012755624711485,0.9848596750369276,0.6744830132939439,0.7291492182755013,3.8273521379798967,0.8936746246615801,0.657642136352449,92.11427021026611,10.708035707473755,102.82443928718567
25,0.035486393951975004,0.035486393951975004,3.673697140462172,0.9891678975873953,0.6869768586903003,0.647254823310722,3.136929387680099,0.8993354664041349,0.7046517351710558,92.47881484031677,10.361274003982544,102.8417296409607
26,0.036935686130524,0.036935686130524,3.6487361659327497,0.9885524372230429,0.6797144263909404,0.6832877201838004,3.814285274506085,0.8951513659857249,0.6906226925916811,93.5200023651123,10.312876462936401,103.8345992565155
27,0.02859366924416421,0.02859366924416421,3.813204665421148,0.9906450024618415,0.6776218611521418,0.7207008586215864,4.018743432568647,0.8998277135121832,0.6711789318237755,93.78719902038574,9.41908073425293,103.20773553848267
28,0.03137691771895309,0.03137691771895309,3.8470185077701045,0.9902141802067946,0.6816223535204333,0.7785076661383376,4.438462025480202,0.8902288949052425,0.6381983755845434,87.79793047904968,9.457022428512573,97.25671887397766
29,0.03249502538172484,0.03249502538172484,3.8000940756513706,0.9893525356967011,0.6778680452978828,0.6971189145337118,2.895911954994305,0.891459512675363,0.700959881860694,93.67020320892334,10.991580247879028,104.6632969379425
30,0.027446338640139383,0.027446338640139383,4.087668348538471,0.9908911866075825,0.6753446578040374,0.7325266383271073,4.642667536544236,0.8917056362293871,0.657888259906473,93.13933539390564,10.088572978973389,103.22951149940491
31,0.02318954864141528,0.02318954864141528,4.416454876543324,0.9925529295913343,0.6753446578040374,0.8582293423767853,4.17975998100846,0.8929362539995077,0.6608417425547625,93.76233172416687,10.666960954666138,104.4312047958374
32,0.023482057391221008,0.023482057391221008,4.204650736864655,0.9927991137370753,0.6788527818808469,0.7646405556769375,4.221487190228743,0.8981048486340143,0.6847157272951021,92.80386281013489,10.74231767654419,103.54807257652283
33,0.023881811247584574,0.023881811247584574,4.002946778977815,0.9918759231905465,0.6768217626784835,0.72116079201054,3.9065498529383036,0.8988432192960867,0.6650258429731726,93.54957461357117,11.113738298416138,104.6653516292572
34,0.030719488003425412,0.030719488003425412,3.836164548560236,0.9910758247168883,0.6850073855243722,0.746351594998864,3.5533254903846854,0.8961358602018213,0.6906226925916811,92.57288956642151,10.705872535705566,103.28014492988586
35,0.026689271299515326,0.026689271299515326,4.259584237295439,0.9913220088626292,0.672575086164451,0.7274737696862708,3.9962946423280132,0.8971203544179178,0.6834851095249815,93.28956413269043,10.25254225730896,103.54389929771423
36,0.02714807278049656,0.02714807278049656,4.274894263050581,0.9919374692269818,0.6756523879862137,0.694653655635938,4.041811166888178,0.9000738370662072,0.6731479202559685,89.4934253692627,9.455389738082886,98.95028495788574
37,0.015176463278530691,0.015176463278530691,4.183009224299549,0.995384047267356,0.6880846873461349,0.8157966000896929,4.440508675229042,0.9020428254984002,0.6642874723111002,91.75876426696777,10.9976327419281,102.75935244560242
38,0.0256725439143175,0.0256725439143175,4.210833252855617,0.9926144756277696,0.6816223535204333,0.8112494861555806,4.231557644854148,0.8988432192960867,0.6810238739847403,92.58483028411865,11.524529457092285,104.11150670051575
39,0.018217293685751916,0.018217293685751916,4.446081547476516,0.9947070408665682,0.6847612013786312,0.8176662752520795,5.054293363633603,0.8946591188776766,0.6657642136352449,94.31835627555847,11.226526260375977,105.54674458503723
40,0.027276882585874705,0.027276882585874705,4.913724699142471,0.9920605612998523,0.6657434761201378,0.7958256393724215,4.374738170042608,0.897612601525966,0.6674870785134137,93.17143869400024,11.036439418792725,104.20952844619751
41,0.019398405806506296,0.019398405806506296,4.222027207935226,0.9934761201378631,0.6806376169374693,0.8710105534319276,3.1352713407919732,0.8931823775535319,0.7157272951021413,94.08499026298523,10.909785985946655,104.99627304077148
42,0.017777225935309754,0.017777225935309754,4.646555340155071,0.9942762186115214,0.6866691285081241,0.7656475863754822,5.533454891616066,0.9020428254984002,0.6544425301501353,93.06257176399231,10.95915699005127,104.02311134338379
43,0.018321017429279742,0.018321017429279742,4.524823072565887,0.994645494830133,0.6819300837026095,0.7922764804316013,4.073457571077077,0.8971203544179178,0.6756091557962097,93.22375917434692,11.656216621398926,104.88194227218628
44,0.01696090221916109,0.01696090221916109,4.304828741467099,0.9954455933037912,0.6758370260955194,0.7860131931607869,3.6183375142168126,0.9020428254984002,0.7002215111986217,95.3661732673645,11.791290760040283,107.15885424613953
45,0.020138836941790538,0.020138836941790538,3.9797816253072344,0.9934761201378631,0.6878385032003939,0.8410163882871347,3.5852039178368966,0.8951513659857249,0.6965296578882599,91.22670936584473,9.824647188186646,101.05311226844788
46,0.01862382309796587,0.01862382309796587,5.094460424210038,0.9943377646479566,0.6774987690792713,0.7723738916132094,6.366786193706823,0.9008122077282796,0.6527196652719666,89.98413443565369,10.328315019607544,100.31405639648438
47,0.016935785414865415,0.016935785414865415,5.158496856454674,0.9945839487936977,0.6631585425898572,0.8124091681363458,5.0183653041643375,0.899581589958159,0.6569037656903766,94.41458821296692,11.206104516983032,105.62238335609436
48,0.012272748359683212,0.012272748359683212,4.835765332731926,0.99636878385032,0.6676514032496307,0.795699021635738,5.237355525171466,0.903519566822545,0.657888259906473,92.62271022796631,10.144049882888794,102.76835536956787
